FID,Corregim 1,Cod_Prov,Provincia,Lat_Prov,Long_Prov,Poblacion Provincia,Cod_Dist,Distrito,Lat_Dist,Long_Dist,Poblacion Dist,Cod_Corr,Corregimiento,Lat,Long,Población
61,Villarreal,2,Coclé,8.550290108,-80.42960358,233708,204,Natá,8.392279625,-80.58460236,18465,20407,Villarreal,8.323539734,-80.63629913,0
62,Olá (Cabecera),2,Coclé,8.550290108,-80.42960358,233708,205,Olá,8.489620209,-80.67140198,5875,20501,Olá (Cabecera),8.464189529,-80.66059875,1419
63,El Copé,2,Coclé,8.550290108,-80.42960358,233708,205,Olá,8.489620209,-80.67140198,5875,20502,El Copé,8.470419884,-80.70809937,1425
64,El Palmar,2,Coclé,8.550290108,-80.42960358,233708,205,Olá,8.489620209,-80.67140198,5875,20503,El Palmar,8.569379807,-80.71250153,1256
65,El Picacho,2,Coclé,8.550290108,-80.42960358,233708,205,Olá,8.489620209,-80.67140198,5875,20504,El Picacho,8.389849663,-80.64040375,331
66,La Pava,2,Coclé,8.550290108,-80.42960358,233708,205,Olá,8.489620209,-80.67140198,5875,20505,La Pava,8.468970299,-80.60980225,1444
67,Penonomé (Cabecera),2,Coclé,8.550290108,-80.42960358,233708,206,Penonomé,8.668640137,-80.30789948,85737,20601,Penonomé (Cabecera),8.527919769,-80.35849762,21748
68,Cañaveral,2,Coclé,8.550290108,-80.42960358,233708,206,Penonomé,8.668640137,-80.30789948,85737,20602,Cañaveral,8.522370338,-80.41699982,7517
69,Coclé,2,Coclé,8.550290108,-80.42960358,233708,206,Penonomé,8.668640137,-80.30789948,85737,20603,Coclé,8.407500267,-80.42209625,4100
70,Chiguirí Arriba,2,Coclé,8.550290108,-80.42960358,233708,206,Penonomé,8.668640137,-80.30789948,85737,20604,Chiguirí Arriba,8.710570335,-80.17630005,10018
71,El Coco,2,Coclé,8.550290108,-80.42960358,233708,206,Penonomé,8.668640137,-80.30789948,85737,20605,El Coco,8.411820412,-80.35420227,5605
72,Pajonal,2,Coclé,8.550290108,-80.42960358,233708,206,Penonomé,8.668640137,-80.30789948,85737,20606,Pajonal,8.591279984,-80.25610352,13565
73,Río Grande,2,Coclé,8.550290108,-80.42960358,233708,206,Penonomé,8.668640137,-80.30789948,85737,20607,Río Grande,8.447050095,-80.47599792,3117
74,Río Indio,2,Coclé,8.550290108,-80.42960358,233708,206,Penonomé,8.668640137,-80.30789948,85737,20608,Río Indio,8.906100273,-80.22619629,5240
75,Toabré,2,Coclé,8.550290108,-80.42960358,233708,206,Penonomé,8.668640137,-80.30789948,85737,20609,Toabré,8.737589836,-80.30139923,10203
76,Tulú,2,Coclé,8.550290108,-80.42960358,233708,206,Penonomé,8.668640137,-80.30789948,85737,20610,Tulú,8.7228899,-80.38880157,4624
77,Barrio Norte,3,Colón,9.186340332,-80.01319885,241928,301,Colón,9.242620468,-79.81330109,206553,30101,Barrio Norte,9.362369537,-79.90080261,20579
78,Barrio Sur,3,Colón,9.186340332,-80.01319885,241928,301,Colón,9.242620468,-79.81330109,206553,30102,Barrio Sur,9.353630066,-79.89559937,14076
79,Buena Vista,3,Colón,9.186340332,-80.01319885,241928,301,Colón,9.242620468,-79.81330109,206553,30103,Buena Vista,9.284509659,-79.68530273,14285
80,Cativá,3,Colón,9.186340332,-80.01319885,241928,301,Colón,9.242620468,-79.81330109,206553,30104,Cativá,9.361140251,-79.83029938,34558
81,Ciricito,3,Colón,9.186340332,-80.01319885,241928,301,Colón,9.242620468,-79.81330109,206553,30105,Ciricito,9.019100189,-80.05870056,2900
82,Cristóbal,3,Colón,9.186340332,-80.01319885,241928,301,Colón,9.242620468,-79.81330109,206553,30107,Cristóbal,9.193349838,-79.89209747,2388
83,Limón,3,Colón,9.186340332,-80.01319885,241928,301,Colón,9.242620468,-79.81330109,206553,30108,Limón,9.262459755,-79.75279999,4665
84,Nueva Providencia,3,Colón,9.186340332,-80.01319885,241928,301,Colón,9.242620468,-79.81330109,206553,30109,Nueva Providencia,9.295680046,-79.80319977,5813
85,Puerto Pilón,3,Colón,9.186340332,-80.01319885,241928,301,Colón,9.242620468,-79.81330109,206553,30110,Puerto Pilón,9.356929779,-79.75180054,16517
86,Sabanitas,3,Colón,9.186340332,-80.01319885,241928,301,Colón,9.242620468,-79.81330109,206553,30111,Sabanitas,9.335740089,-79.80020142,19052
87,Salamanca,3,Colón,9.186340332,-80.01319885,241928,301,Colón,9.242620468,-79.81330109,206553,30112,Salamanca,9.379300117,-79.60240173,3881
88,San Juan,3,Colón,9.186340332,-80.01319885,241928,301,Colón,9.242620468,-79.81330109,206553,30113,San Juan,9.241390228,-79.63670349,17430
89,Santa Rosa,3,Colón,9.186340332,-80.01319885,241928,301,Colón,9.242620468,-79.81330109,206553,30114,Santa Rosa,9.205220222,-79.67939758,987
90,Cristóbal Este,3,Colón,9.186340332,-80.01319885,241928,301,Colón,9.242620468,-79.81330109,206553,30115,Cristóbal Este,9.370519638,-79.86630249,0
91,Nuevo Chagres (Cabecera),3,Colón,9.186340332,-80.01319885,241928,302,Chagres,9.132340431,-80.10620117,10003,30201,Nuevo Chagres (Cabecera),9.244580269,-80.0719986,499
92,Achiote,3,Colón,9.186340332,-80.01319885,241928,302,Chagres,9.132340431,-80.10620117,10003,30202,Achiote,9.204239845,-80.02999878,771
93,El Guabo,3,Colón,9.186340332,-80.01319885,241928,302,Chagres,9.132340431,-80.10620117,10003,30203,El Guabo,9.113200188,-80.07849884,1330
94,La Encantada,3,Colón,9.186340332,-80.01319885,241928,302,Chagres,9.132340431,-80.10620117,10003,30204,La Encantada,9.042229652,-80.15249634,2561
95,Palmas Bellas,3,Colón,9.186340332,-80.01319885,241928,302,Chagres,9.132340431,-80.10620117,10003,30205,Palmas Bellas,9.18171978,-80.08380127,1844
96,Piña,3,Colón,9.186340332,-80.01319885,241928,302,Chagres,9.132340431,-80.10620117,10003,30206,Piña,9.263540268,-80.02549744,836
97,Salud,3,Colón,9.186340332,-80.01319885,241928,302,Chagres,9.132340431,-80.10620117,10003,30207,Salud,9.146069527,-80.14179993,2162
98,Miguel de La Borda (Cabecera),3,Colón,9.186340332,-80.01319885,241928,303,Donoso,8.973250389,-80.50959778,12810,30301,Miguel de La Borda (Cabecera),9.093250275,-80.37490082,2326
99,Coclé del Norte,3,Colón,9.186340332,-80.01319885,241928,303,Donoso,8.973250389,-80.50959778,12810,30302,Coclé del Norte,8.910960197,-80.63829803,3555
100,El Guásimo,3,Colón,9.186340332,-80.01319885,241928,303,Donoso,8.973250389,-80.50959778,12810,30303,El Guásimo,9.000780106,-80.33339691,2843
101,Gobea,3,Colón,9.186340332,-80.01319885,241928,303,Donoso,8.973250389,-80.50959778,12810,30304,Gobea,9.130040169,-80.22869873,794
102,Río Indio,3,Colón,9.186340332,-80.01319885,241928,303,Donoso,8.973250389,-80.50959778,12810,30305,Río Indio,9.088979721,-80.20760345,1044
103,Portobelo (Cabecera),3,Colón,9.186340332,-80.01319885,241928,304,Portobelo,9.494560242,-79.6427002,9126,30401,Portobelo (Cabecera),9.501420021,-79.6309967,4559
104,Cacique,3,Colón,9.186340332,-80.01319885,241928,304,Portobelo,9.494560242,-79.6427002,9126,30402,Cacique,9.596349716,-79.62940216,246
105,Puerto Lindo o Garrote,3,Colón,9.186340332,-80.01319885,241928,304,Portobelo,9.494560242,-79.6427002,9126,30403,Puerto Lindo o Garrote,9.585920334,-79.58319855,869
106,Isla Grande,3,Colón,9.186340332,-80.01319885,241928,304,Portobelo,9.494560242,-79.6427002,9126,30404,Isla Grande,9.597760201,-79.54910278,1037
107,María Chiquita,3,Colón,9.186340332,-80.01319885,241928,304,Portobelo,9.494560242,-79.6427002,9126,30405,María Chiquita,9.407509804,-79.71980286,2415
108,Palenque (Cabecera),3,Colón,9.186340332,-80.01319885,241928,305,Santa Isabel,9.497209549,-79.30169678,3436,30501,Palenque (Cabecera),9.491889954,-79.37449646,404
109,Cuango,3,Colón,9.186340332,-80.01319885,241928,305,Santa Isabel,9.497209549,-79.30169678,3436,30502,Cuango,9.518050194,-79.32160187,442
110,Miramar,3,Colón,9.186340332,-80.01319885,241928,305,Santa Isabel,9.497209549,-79.30169678,3436,30503,Miramar,9.558380127,-79.34069824,201
111,Nombre de Dios,3,Colón,9.186340332,-80.01319885,241928,305,Santa Isabel,9.497209549,-79.30169678,3436,30504,Nombre de Dios,9.541649818,-79.48049927,1130
112,Palmira,3,Colón,9.186340332,-80.01319885,241928,305,Santa Isabel,9.497209549,-79.30169678,3436,30505,Palmira,9.451649666,-79.21820068,319
113,Playa Chiquita,3,Colón,9.186340332,-80.01319885,241928,305,Santa Isabel,9.497209549,-79.30169678,3436,30506,Playa Chiquita,9.475629807,-79.30110168,169
114,Santa Isabel,3,Colón,9.186340332,-80.01319885,241928,305,Santa Isabel,9.497209549,-79.30169678,3436,30507,Santa Isabel,9.502090454,-79.13790131,284
115,Viento Frío,3,Colón,9.186340332,-80.01319885,241928,305,Santa Isabel,9.497209549,-79.30169678,3436,30508,Viento Frío,9.542989731,-79.40059662,487
116,San José  del General (Cabecera),3,Colón,9.186340332,-80.01319885,241928,306,Omar Torrijos Herrera,8.861789703,-80.60150146,0,30601,San José  del General (Cabecera),8.872830391,-80.56690216,0
117,Nueva Esperanza,3,Colón,9.186340332,-80.01319885,241928,306,Omar Torrijos Herrera,8.861789703,-80.60150146,0,30602,Nueva Esperanza,8.889419556,-80.61139679,0
118,San Juan de Turbe,3,Colón,9.186340332,-80.01319885,241928,306,Omar Torrijos Herrera,8.861789703,-80.60150146,0,30603,San Juan de Turbe,8.80918026,-80.62660217,0
541,Cirilo Guaynora (Cabecera),11,Comarca Emberá Wounaán,8.245940208,-77.76200104,10001,1101,Cémaco,8.4207201,-77.60620117,7715,110101,Cirilo Guaynora (Cabecera),8.156809807,-77.46040344,2197
542,Lajas Blancas,11,Comarca Emberá Wounaán,8.245940208,-77.76200104,10001,1101,Cémaco,8.4207201,-77.60620117,7715,110102,Lajas Blancas,8.547470093,-77.70749664,3735
543,Manuel Ortega,11,Comarca Emberá Wounaán,8.245940208,-77.76200104,10001,1101,Cémaco,8.4207201,-77.60620117,7715,110103,Manuel Ortega,8.322699547,-77.49900055,1783
544,Río Sábalo (Cabecera),11,Comarca Emberá Wounaán,8.245940208,-77.76200104,10001,1102,Sambú,7.836750031,-78.12689972,2286,110201,Río Sábalo (Cabecera),7.912280083,-78.21430206,1800
545,Jingurudó,11,Comarca Emberá Wounaán,8.245940208,-77.76200104,10001,1102,Sambú,7.836750031,-78.12689972,2286,110202,Jingurudó,7.782710075,-78.06430054,486
537,Narganá (Cabecera),10,Comarca Kuna Yala,9.162249565,-78.28910065,33109,1001,Comarca Kuna Yala,9.162249565,-78.28910065,33109,100101,Narganá (Cabecera),9.390399933,-78.85189819,14060
538,Ailigandí,10,Comarca Kuna Yala,9.162249565,-78.28910065,33109,1001,Comarca Kuna Yala,9.162249565,-78.28910065,33109,100102,Ailigandí,9.22189045,-78.15789795,11644
539,Puerto Obaldía,10,Comarca Kuna Yala,9.162249565,-78.28910065,33109,1001,Comarca Kuna Yala,9.162249565,-78.28910065,33109,100103,Puerto Obaldía,8.615839958,-77.43589783,672
540,Tubualá,10,Comarca Kuna Yala,9.162249565,-78.28910065,33109,1001,Comarca Kuna Yala,9.162249565,-78.28910065,33109,100104,Tubualá,8.861840248,-77.71569824,6733
546,Soloy,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1201,Besiko,8.531869888,-82.03410339,23532,120101,Soloy,8.543569565,-82.09480286,4153
547,Boca de Balsa,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1201,Besiko,8.531869888,-82.03410339,23532,120102,Boca de Balsa,8.589409828,-82.03130341,3053
548,Camarón Arriba,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1201,Besiko,8.531869888,-82.03410339,23532,120103,Camarón Arriba,8.39455986,-81.99610138,2977
549,Cerro Banco,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1201,Besiko,8.531869888,-82.03410339,23532,120104,Cerro Banco,8.469360352,-82.0121994,3913
550,Cerro de Patena,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1201,Besiko,8.531869888,-82.03410339,23532,120105,Cerro de Patena,8.443229675,-81.9332962,1730
551,Emplanada de Chorcha,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1201,Besiko,8.531869888,-82.03410339,23532,120106,Emplanada de Chorcha,8.604539871,-82.14199829,2348
552,Nämnoni,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1201,Besiko,8.531869888,-82.03410339,23532,120107,Nämnoni,8.369020462,-81.96990204,1867
553,Niba,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1201,Besiko,8.531869888,-82.03410339,23532,120108,Niba,8.563440323,-81.95359802,3491
554,Hato Pilón (Cabecera),12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1202,Mironó,8.457500458,-81.87969971,15010,120201,Hato Pilón (Cabecera),8.393899918,-81.83599854,2356
555,Cascabel,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1202,Mironó,8.457500458,-81.87969971,15010,120202,Cascabel,8.5583601,-81.87989807,1225
556,Hato Corotú,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1202,Mironó,8.457500458,-81.87969971,15010,120203,Hato Corotú,8.341990471,-81.95909882,2134
557,Hato Culantro,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1202,Mironó,8.457500458,-81.87969971,15010,120204,Hato Culantro,8.45678997,-81.86599731,2110
558,Hato Jobo,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1202,Mironó,8.457500458,-81.87969971,15010,120205,Hato Jobo,8.399550438,-81.89910126,1393
559,Hato Julí,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1202,Mironó,8.457500458,-81.87969971,15010,120206,Hato Julí,8.357270241,-81.85140228,1504
560,Quebrada de Loro,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1202,Mironó,8.457500458,-81.87969971,15010,120207,Quebrada de Loro,8.349510193,-81.92489624,1616
561,Salto Dupí,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1202,Mironó,8.457500458,-81.87969971,15010,120208,Salto Dupí,8.357270241,-81.88790131,2672
562,Chichica (Cabecera),12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1203,Müna,8.434140205,-81.63130188,36075,120301,Chichica (Cabecera),8.379099846,-81.6772995,5368
563,Alto Caballero,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1203,Müna,8.434140205,-81.63130188,36075,120302,Alto Caballero,8.299449921,-81.67549896,3854
564,Bakama,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1203,Müna,8.434140205,-81.63130188,36075,120303,Bakama,8.247099876,-81.59329987,1204
565,Cerro Caña,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1203,Müna,8.434140205,-81.63130188,36075,120304,Cerro Caña,8.330030441,-81.63189697,2146
566,Cerro Puerco,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1203,Müna,8.434140205,-81.63130188,36075,120305,Cerro Puerco,8.337989807,-81.76119995,4327
567,Krüa,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1203,Müna,8.434140205,-81.63130188,36075,120306,Krüa,8.541780472,-81.5503006,2180
568,Maraca,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1203,Müna,8.434140205,-81.63130188,36075,120307,Maraca,8.37444973,-81.72669983,3224
569,Nibra,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1203,Müna,8.434140205,-81.63130188,36075,120308,Nibra,8.295689583,-81.55490112,2091
570,Peña Blanca,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1203,Müna,8.434140205,-81.63130188,36075,120309,Peña Blanca,8.489310265,-81.67369843,3358
571,Roka o Rokari,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1203,Müna,8.434140205,-81.63130188,36075,120310,Roka o Rokari,8.499380112,-81.61489868,2697
572,Sitio Prado,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1203,Müna,8.434140205,-81.63130188,36075,120311,Sitio Prado,8.410070419,-81.59519958,3478
573,Ümani,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1203,Müna,8.434140205,-81.63130188,36075,120312,Ümani,8.313520432,-81.72460175,2148
574,Dikeri,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1203,Müna,8.434140205,-81.63130188,36075,120313,Dikeri,8.401610374,-81.64440155,0
575,Diko,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1203,Müna,8.434140205,-81.63130188,36075,120315,Diko,8.433899879,-81.72149658,0
576,Mreeni,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1203,Müna,8.434140205,-81.63130188,36075,120316,Mreeni,8.395009995,-81.55090332,0
577,Cerro Iglesias (Cabecera),12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1204,Nole Duima,8.411510468,-81.79340363,14928,120401,Cerro Iglesias (Cabecera),8.31085968,-81.80319977,4123
578,Hato Chamí,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1204,Nole Duima,8.411510468,-81.79340363,14928,120402,Hato Chamí,8.424550056,-81.77310181,3857
579,Jädeberi,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1204,Nole Duima,8.411510468,-81.79340363,14928,120403,Jädeberi,8.493969917,-81.80480194,1476
580,Lajero,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1204,Nole Duima,8.411510468,-81.79340363,14928,120404,Lajero,8.281760216,-81.7696991,2674
581,Susama,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1204,Nole Duima,8.411510468,-81.79340363,14928,120405,Susama,8.360460281,-81.8022995,2798
582,Buenos Aires (Cabecera),12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1205,Ñürün,8.449910164,-81.39589691,13172,120501,Buenos Aires (Cabecera),8.452360153,-81.48600006,1856
583,Agua de Salud,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1205,Ñürün,8.449910164,-81.39589691,13172,120502,Agua de Salud,8.515210152,-81.43379974,3049
584,Alto de Jesús,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1205,Ñürün,8.449910164,-81.39589691,13172,120503,Alto de Jesús,8.263979912,-81.47360229,686
585,Cerro Pelado,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1205,Ñürün,8.449910164,-81.39589691,13172,120504,Cerro Pelado,8.164310455,-81.53610229,2361
586,El Bale,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1205,Ñürün,8.449910164,-81.39589691,13172,120505,El Bale,8.345580101,-81.37770081,813
587,El Paredón,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1205,Ñürün,8.449910164,-81.39589691,13172,120506,El Paredón,8.487939835,-81.2315979,1060
588,El Piro,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1205,Ñürün,8.449910164,-81.39589691,13172,120507,El Piro,8.231539726,-81.5223999,586
589,Guayabito,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1205,Ñürün,8.449910164,-81.39589691,13172,120508,Guayabito,8.547260284,-81.47889709,1663
590,Güibale,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1205,Ñürün,8.449910164,-81.39589691,13172,120509,Güibale,8.512109756,-81.3572998,1098
591,El Peñón,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1205,Ñürün,8.449910164,-81.39589691,13172,120510,El Peñón,8.435950279,-81.43979645,0
592,El Piro N°2 (Muakwata Kubu),12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1205,Ñürün,8.449910164,-81.39589691,13172,120511,El Piro N°2 (Muakwata Kubu),8.448249817,-81.5121994,0
593,Bisira (Cabecera),12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1206,Kankintú,8.731820107,-81.79219818,33121,120601,Bisira (Cabecera),8.917639732,-81.84559631,3200
594,Gworoni,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1206,Kankintú,8.731820107,-81.79219818,33121,120604,Gworoni,8.690710068,-81.74250031,2647
595,Kankintú,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1206,Kankintú,8.731820107,-81.79219818,33121,120605,Kankintú,8.832710266,-81.82759857,5009
596,Mününi,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1206,Kankintú,8.731820107,-81.79219818,33121,120606,Mününi,8.561369896,-81.72470093,2742
597,Piedra Roja,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1206,Kankintú,8.731820107,-81.79219818,33121,120607,Piedra Roja,8.594530106,-81.77880096,3035
598,Calante,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1206,Kankintú,8.731820107,-81.79219818,33121,120610,Calante,8.780630112,-81.88400269,0
599,Tolote,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1206,Kankintú,8.731820107,-81.79219818,33121,120611,Tolote,8.59817028,-81.82659912,0
600,Kusapín,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1207,Kusapín,8.847410202,-81.6765976,20909,120701,Kusapín,9.159239769,-81.87889862,3080
601,Bahía Azul,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1207,Kusapín,8.847410202,-81.6765976,20909,120702,Bahía Azul,9.070440292,-81.84269714,3621
602,Río Chiriquí,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1207,Kusapín,8.847410202,-81.6765976,20909,120705,Río Chiriquí,8.772270203,-81.61489868,3658
603,Tobobe,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1207,Kusapín,8.847410202,-81.6765976,20909,120706,Tobobe,9.022170067,-81.77130127,5056
604,Cañaveral,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1207,Kusapín,8.847410202,-81.6765976,20909,120708,Cañaveral,8.831130028,-81.71759796,0
605,Samboa (Cabecera),12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1208,Jirondai,8.838210106,-82.12650299,0,120801,Samboa (Cabecera),8.74339962,-82.05609894,0
606,Büri,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1208,Jirondai,8.838210106,-82.12650299,0,120802,Büri,8.846779823,-82.23750305,0
607,Gwaribiara,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1208,Jirondai,8.838210106,-82.12650299,0,120803,Gwaribiara,8.76101017,-81.96379852,0
608,Man Creek,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1208,Jirondai,8.838210106,-82.12650299,0,120804,Man Creek,8.865659714,-82.07810211,0
609,Tu Gwai (Tuwai),12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1208,Jirondai,8.838210106,-82.12650299,0,120805,Tu Gwai (Tuwai),9.00096035,-82.3207016,0
610,Santa Catalina o Calovébora o Bledeshia (Cabecera,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1209,Santa Catalina o Calovébora,8.673150063,-81.35679626,0,120901,Santa Catalina o Calovébora o Bledeshia (Cabecera,8.73900032,-81.30210114,0
611,Alto Bilingüe o Gdogüeshia,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1209,Santa Catalina o Calovébora,8.673150063,-81.35679626,0,120902,Alto Bilingüe o Gdogüeshia,8.659859657,-81.27459717,0
612,Loma Yuca o Ijuicho,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1209,Santa Catalina o Calovébora,8.673150063,-81.35679626,0,120903,Loma Yuca o Ijuicho,8.650919914,-81.41870117,0
613,San Pedrito o Jiküi,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1209,Santa Catalina o Calovébora,8.673150063,-81.35679626,0,120904,San Pedrito o Jiküi,8.764300346,-81.47679901,0
614,Valle Bonito o Dogata,12,Comarca Ngäbe Buglé,8.656620026,-81.76629639,156747,1209,Santa Catalina o Calovébora,8.673150063,-81.35679626,0,120905,Valle Bonito o Dogata,8.574250221,-81.25520325,0
222,La Palma (Cabecera),5,Darién,7.875329971,-80.70619965,109955,501,Chepigana,7.859910011,-78.00180054,30110,50101,La Palma (Cabecera),8.280380249,-78.15390015,4205
223,Camogantí,5,Darién,7.875329971,-80.70619965,109955,501,Chepigana,7.859910011,-78.00180054,30110,50102,Camogantí,8.071450233,-77.86560059,282
224,Chepigana,5,Darién,7.875329971,-80.70619965,109955,501,Chepigana,7.859910011,-78.00180054,30110,50103,Chepigana,8.11894989,-78.01950073,704
225,Garachiné,5,Darién,7.875329971,-80.70619965,109955,501,Chepigana,7.859910011,-78.00180054,30110,50104,Garachiné,8.028499603,-78.33560181,1878
226,Jaqué,5,Darién,7.875329971,-80.70619965,109955,501,Chepigana,7.859910011,-78.00180054,30110,50105,Jaqué,7.470729828,-77.98280334,2386
227,Puerto Piña,5,Darién,7.875329971,-80.70619965,109955,501,Chepigana,7.859910011,-78.00180054,30110,50106,Puerto Piña,7.790850163,-78.28790283,1113
228,Sambú,5,Darién,7.875329971,-80.70619965,109955,501,Chepigana,7.859910011,-78.00180054,30110,50109,Sambú,8.018870354,-78.22489929,931
229,Setegantí,5,Darién,7.875329971,-80.70619965,109955,501,Chepigana,7.859910011,-78.00180054,30110,50110,Setegantí,8.277159691,-78.08360291,558
230,Taimatí,5,Darién,7.875329971,-80.70619965,109955,501,Chepigana,7.859910011,-78.00180054,30110,50111,Taimatí,8.129480362,-78.20210266,764
231,Tucutí,5,Darién,7.875329971,-80.70619965,109955,501,Chepigana,7.859910011,-78.00180054,30110,50112,Tucutí,7.756239891,-77.84999847,1200
232,El Real de Santa María (Cabecera),5,Darién,7.875329971,-80.70619965,109955,502,Pinogana,8.243000031,-77.69390106,18268,50201,El Real de Santa María (Cabecera),8.060190201,-77.73400116,1183
233,Boca de Cupe,5,Darién,7.875329971,-80.70619965,109955,502,Pinogana,8.243000031,-77.69390106,18268,50202,Boca de Cupe,7.822750092,-77.62409973,1167
234,Paya,5,Darién,7.875329971,-80.70619965,109955,502,Pinogana,8.243000031,-77.69390106,18268,50203,Paya,7.824339867,-77.43699646,639
235,Pinogana,5,Darién,7.875329971,-80.70619965,109955,502,Pinogana,8.243000031,-77.69390106,18268,50204,Pinogana,8.092610359,-77.66259766,405
236,Púcuro,5,Darién,7.875329971,-80.70619965,109955,502,Pinogana,8.243000031,-77.69390106,18268,50205,Púcuro,7.990330219,-77.51760101,356
237,Yape,5,Darién,7.875329971,-80.70619965,109955,502,Pinogana,8.243000031,-77.69390106,18268,50206,Yape,8.062020302,-77.41190338,187
238,Yaviza,5,Darién,7.875329971,-80.70619965,109955,502,Pinogana,8.243000031,-77.69390106,18268,50207,Yaviza,8.211130142,-77.76110077,4441
239,Metetí,5,Darién,7.875329971,-80.70619965,109955,502,Pinogana,8.243000031,-77.69390106,18268,50208,Metetí,8.584589958,-77.9213028,7976
240,Comarca Kuna de Wargandí,5,Darién,7.875329971,-80.70619965,109955,502,Pinogana,8.243000031,-77.69390106,18268,50209,Comarca Kuna de Wargandí,8.904979706,-77.97840118,1914
241,Río Congo,5,Darién,7.875329971,-80.70619965,109955,503,Santa Fe,8.603549957,-78.21330261,0,50307,Río Congo,8.551099777,-78.38829803,0
